2022-04-02 15:10:05,583 Logging directory: /scratch_net/biwidl217_second/arismu/Master_Thesis_Codes/project_TransUNet/TransUNet/log_dir/trFETS_train_cv1_r3/i2i2l/
2022-04-02 15:10:05,599 Tensorboard directory: /scratch_net/biwidl217_second/arismu/Tensorboard/trFETS_train_cv1_r3/i2i2l/
2022-04-02 15:10:05,599 ============================================================
2022-04-02 15:10:05,599 EXPERIMENT NAME: trFETS_train_cv1_r3/i2i2l/
2022-04-02 15:10:05,599 ============================================================
2022-04-02 15:10:05,599 Loading data...
2022-04-02 15:10:05,650 Already preprocessed Training Data Part 1. Loading now...
2022-04-02 15:10:08,926 Already preprocessed Training Data Part2. Loading now...
2022-04-02 15:10:08,933 Already preprocessed Training Data Part3. Loading now...
2022-04-02 15:10:08,939 Already preprocessed this configuration. Loading now...
2022-04-02 15:16:30,023 Training Images: torch.Size([240, 240, 54560])
2022-04-02 15:16:30,024 Training Labels: torch.Size([240, 240, 54560])
2022-04-02 15:16:30,024 Validation Images: torch.Size([240, 240, 12400])
2022-04-02 15:16:30,024 Validation Labels: torch.Size([240, 240, 12400])
2022-04-02 15:16:30,024 ============================================================
2022-04-02 15:16:30,079 17 iterations per epoch. 119351 max iterations 
  0%|                                         | 0/140 [00:00<?, ?it/s]EPOCH: 0
2022-04-02 15:16:33,387 iteration 1 : loss : 1.196474, loss_ce: 1.522970
2022-04-02 15:16:36,944 iteration 2 : loss : 1.122345, loss_ce: 1.390249
2022-04-02 15:16:40,176 iteration 3 : loss : 1.063500, loss_ce: 1.276514
2022-04-02 15:16:42,917 iteration 4 : loss : 0.989645, loss_ce: 1.177113
2022-04-02 15:16:45,930 iteration 5 : loss : 0.958042, loss_ce: 1.091001
2022-04-02 15:16:49,561 iteration 6 : loss : 0.906460, loss_ce: 1.008025
2022-04-02 15:16:52,849 iteration 7 : loss : 0.851344, loss_ce: 0.922259
2022-04-02 15:16:55,596 iteration 8 : loss : 0.836787, loss_ce: 0.863964
2022-04-02 15:16:58,785 iteration 9 : loss : 0.768345, loss_ce: 0.774929
2022-04-02 15:17:01,394 iteration 10 : loss : 0.738403, loss_ce: 0.718344
2022-04-02 15:17:04,822 iteration 11 : loss : 0.713323, loss_ce: 0.654428
2022-04-02 15:17:08,086 iteration 12 : loss : 0.675945, loss_ce: 0.598741
2022-04-02 15:17:11,213 iteration 13 : loss : 0.633098, loss_ce: 0.541438
2022-04-02 15:17:14,096 iteration 14 : loss : 0.602859, loss_ce: 0.505603
2022-04-02 15:17:17,443 iteration 15 : loss : 0.582466, loss_ce: 0.458150
2022-04-02 15:17:20,585 iteration 16 : loss : 0.533900, loss_ce: 0.405957
2022-04-02 15:17:23,601 iteration 17 : loss : 0.507236, loss_ce: 0.373211
2022-04-02 15:17:26,523 iteration 18 : loss : 0.514613, loss_ce: 0.345173
2022-04-02 15:17:29,372 iteration 19 : loss : 0.474570, loss_ce: 0.302216
2022-04-02 15:17:32,253 iteration 20 : loss : 0.473875, loss_ce: 0.282049
2022-04-02 15:17:35,037 iteration 21 : loss : 0.456738, loss_ce: 0.267508
2022-04-02 15:17:38,483 iteration 22 : loss : 0.455818, loss_ce: 0.240523
2022-04-02 15:17:41,537 iteration 23 : loss : 0.414000, loss_ce: 0.222337
2022-04-02 15:17:44,813 iteration 24 : loss : 0.411775, loss_ce: 0.199929
2022-04-02 15:17:47,500 iteration 25 : loss : 0.382503, loss_ce: 0.175038
2022-04-02 15:17:50,565 iteration 26 : loss : 0.392772, loss_ce: 0.176456
2022-04-02 15:17:53,478 iteration 27 : loss : 0.348918, loss_ce: 0.153576
