2022-04-03 16:22:55,314 Logging directory: /scratch_net/biwidl217_second/arismu/Master_Thesis_Codes/project_TransUNet/TransUNet/log_dir/trFETS_train_cv1_r3/i2i2l/
2022-04-03 16:22:55,314 Tensorboard directory: /scratch_net/biwidl217_second/arismu/Tensorboard/trFETS_train_cv1_r3/i2i2l/
2022-04-03 16:22:55,315 ============================================================
2022-04-03 16:22:55,315 EXPERIMENT NAME: trFETS_train_cv1_r3/i2i2l/
2022-04-03 16:22:55,315 ============================================================
2022-04-03 16:22:55,315 Loading data...
2022-04-03 16:22:55,318 Already preprocessed Training Data Part 1. Loading now...
2022-04-03 16:22:55,335 Already preprocessed Training Data Part2. Loading now...
2022-04-03 16:22:55,342 Already preprocessed Training Data Part3. Loading now...
2022-04-03 16:22:55,349 Already preprocessed this configuration. Loading now...
2022-04-03 16:29:07,799 Training Images: torch.Size([240, 240, 54560])
2022-04-03 16:29:07,799 Training Labels: torch.Size([240, 240, 54560])
2022-04-03 16:29:07,799 Validation Images: torch.Size([240, 240, 12400])
2022-04-03 16:29:07,800 Validation Labels: torch.Size([240, 240, 12400])
2022-04-03 16:29:07,800 ============================================================
2022-04-03 16:29:07,836 17 iterations per epoch. 119351 max iterations 
  0%|                                         | 0/140 [00:00<?, ?it/s]EPOCH: 0
2022-04-03 16:29:14,611 iteration 1 : loss : 1.038074, loss_ce: 1.226964
2022-04-03 16:29:16,822 iteration 2 : loss : 0.991255, loss_ce: 1.145164
2022-04-03 16:29:18,622 iteration 3 : loss : 0.942052, loss_ce: 1.066993
2022-04-03 16:29:20,569 iteration 4 : loss : 0.930723, loss_ce: 1.034007
2022-04-03 16:29:22,610 iteration 5 : loss : 0.900185, loss_ce: 0.990932
2022-04-03 16:29:24,563 iteration 6 : loss : 0.862921, loss_ce: 0.955046
2022-04-03 16:29:26,357 iteration 7 : loss : 0.868342, loss_ce: 0.944033
2022-04-03 16:29:28,778 iteration 8 : loss : 0.913254, loss_ce: 1.000913
2022-04-03 16:29:30,819 iteration 9 : loss : 0.845614, loss_ce: 0.909884
2022-04-03 16:29:32,629 iteration 10 : loss : 0.796648, loss_ce: 0.860301
2022-04-03 16:29:34,595 iteration 11 : loss : 0.802176, loss_ce: 0.836164
2022-04-03 16:29:36,334 iteration 12 : loss : 0.849428, loss_ce: 0.898069
2022-04-03 16:29:38,106 iteration 13 : loss : 0.822104, loss_ce: 0.855728
2022-04-03 16:29:40,241 iteration 14 : loss : 0.794308, loss_ce: 0.810438
2022-04-03 16:29:42,198 iteration 15 : loss : 0.761064, loss_ce: 0.772553
2022-04-03 16:29:44,087 iteration 16 : loss : 0.767487, loss_ce: 0.776350
2022-04-03 16:29:46,133 iteration 17 : loss : 0.781781, loss_ce: 0.788064
2022-04-03 16:29:48,178 iteration 18 : loss : 0.757289, loss_ce: 0.746388
2022-04-03 16:29:50,492 iteration 19 : loss : 0.723974, loss_ce: 0.719120
2022-04-03 16:29:52,621 iteration 20 : loss : 0.706438, loss_ce: 0.683355
2022-04-03 16:29:54,372 iteration 21 : loss : 0.716814, loss_ce: 0.686431
2022-04-03 16:29:56,585 iteration 22 : loss : 0.702547, loss_ce: 0.659786
2022-04-03 16:29:58,467 iteration 23 : loss : 0.699656, loss_ce: 0.656250
2022-04-03 16:30:00,412 iteration 24 : loss : 0.660147, loss_ce: 0.598588
2022-04-03 16:30:02,320 iteration 25 : loss : 0.655043, loss_ce: 0.593535
2022-04-03 16:30:04,498 iteration 26 : loss : 0.666287, loss_ce: 0.600083
2022-04-03 16:30:06,604 iteration 27 : loss : 0.650162, loss_ce: 0.558604
2022-04-03 16:30:08,471 iteration 28 : loss : 0.627177, loss_ce: 0.522678
2022-04-03 16:30:10,385 iteration 29 : loss : 0.605368, loss_ce: 0.505939
2022-04-03 16:30:12,589 iteration 30 : loss : 0.572839, loss_ce: 0.484085
2022-04-03 16:30:14,981 iteration 31 : loss : 0.561274, loss_ce: 0.465177
2022-04-03 16:30:17,012 iteration 32 : loss : 0.554337, loss_ce: 0.455606
2022-04-03 16:30:18,792 iteration 33 : loss : 0.551408, loss_ce: 0.446962
2022-04-03 16:30:20,962 iteration 34 : loss : 0.532782, loss_ce: 0.431844
2022-04-03 16:30:22,924 iteration 35 : loss : 0.552800, loss_ce: 0.419526
2022-04-03 16:30:24,973 iteration 36 : loss : 0.537640, loss_ce: 0.403553
2022-04-03 16:30:27,088 iteration 37 : loss : 0.575506, loss_ce: 0.416637
2022-04-03 16:30:29,108 iteration 38 : loss : 0.528959, loss_ce: 0.384525
2022-04-03 16:30:31,329 iteration 39 : loss : 0.515393, loss_ce: 0.381998
2022-04-03 16:30:33,269 iteration 40 : loss : 0.506629, loss_ce: 0.379876
2022-04-03 16:30:35,333 iteration 41 : loss : 0.495804, loss_ce: 0.356093
2022-04-03 16:30:37,612 iteration 42 : loss : 0.481315, loss_ce: 0.353718
2022-04-03 16:30:39,491 iteration 43 : loss : 0.499527, loss_ce: 0.346584
2022-04-03 16:30:41,400 iteration 44 : loss : 0.473925, loss_ce: 0.327224
2022-04-03 16:30:43,495 iteration 45 : loss : 0.473383, loss_ce: 0.338988
2022-04-03 16:30:45,484 iteration 46 : loss : 0.439138, loss_ce: 0.309973
2022-04-03 16:30:47,330 iteration 47 : loss : 0.471378, loss_ce: 0.335359
2022-04-03 16:30:49,128 iteration 48 : loss : 0.484014, loss_ce: 0.330373
2022-04-03 16:30:51,199 iteration 49 : loss : 0.473907, loss_ce: 0.322392
2022-04-03 16:30:53,184 iteration 50 : loss : 0.428672, loss_ce: 0.295048
2022-04-03 16:30:55,380 iteration 51 : loss : 0.450910, loss_ce: 0.275361
2022-04-03 16:30:57,003 iteration 52 : loss : 0.454197, loss_ce: 0.275527
2022-04-03 16:30:59,094 iteration 53 : loss : 0.466790, loss_ce: 0.273773
2022-04-03 16:31:00,667 iteration 54 : loss : 0.439962, loss_ce: 0.254643
2022-04-03 16:31:02,681 iteration 55 : loss : 0.430496, loss_ce: 0.249346
2022-04-03 16:31:04,735 iteration 56 : loss : 0.417953, loss_ce: 0.244108
2022-04-03 16:31:06,625 iteration 57 : loss : 0.425415, loss_ce: 0.245826
2022-04-03 16:31:08,658 iteration 58 : loss : 0.397501, loss_ce: 0.235553
2022-04-03 16:31:10,542 iteration 59 : loss : 0.384559, loss_ce: 0.224477
2022-04-03 16:31:12,633 iteration 60 : loss : 0.482886, loss_ce: 0.251437
2022-04-03 16:31:15,320 iteration 61 : loss : 0.366030, loss_ce: 0.210584
2022-04-03 16:31:17,715 iteration 62 : loss : 0.415245, loss_ce: 0.209047
2022-04-03 16:31:19,849 iteration 63 : loss : 0.346672, loss_ce: 0.193617
2022-04-03 16:31:21,926 iteration 64 : loss : 0.370764, loss_ce: 0.200405
2022-04-03 16:31:24,121 iteration 65 : loss : 0.363155, loss_ce: 0.200499
2022-04-03 16:31:25,949 iteration 66 : loss : 0.390117, loss_ce: 0.204086
2022-04-03 16:31:28,115 iteration 67 : loss : 0.327126, loss_ce: 0.180532
2022-04-03 16:31:30,160 iteration 68 : loss : 0.445324, loss_ce: 0.196771
2022-04-03 16:31:32,070 iteration 69 : loss : 0.310413, loss_ce: 0.172648
2022-04-03 16:31:34,430 iteration 70 : loss : 0.322536, loss_ce: 0.181186
2022-04-03 16:31:36,296 iteration 71 : loss : 0.362046, loss_ce: 0.178656
2022-04-03 16:31:38,326 iteration 72 : loss : 0.304475, loss_ce: 0.163693
2022-04-03 16:31:40,152 iteration 73 : loss : 0.323610, loss_ce: 0.157835
2022-04-03 16:31:42,114 iteration 74 : loss : 0.418061, loss_ce: 0.177416
2022-04-03 16:31:44,290 iteration 75 : loss : 0.325690, loss_ce: 0.154181
2022-04-03 16:31:46,378 iteration 76 : loss : 0.354577, loss_ce: 0.148134
2022-04-03 16:31:48,398 iteration 77 : loss : 0.307168, loss_ce: 0.136910
2022-04-03 16:31:50,495 iteration 78 : loss : 0.327012, loss_ce: 0.135260
2022-04-03 16:31:52,512 iteration 79 : loss : 0.290262, loss_ce: 0.145419
2022-04-03 16:31:54,141 iteration 80 : loss : 0.310952, loss_ce: 0.132950
2022-04-03 16:31:56,062 iteration 81 : loss : 0.284222, loss_ce: 0.131899
2022-04-03 16:31:58,092 iteration 82 : loss : 0.255574, loss_ce: 0.122765
2022-04-03 16:32:00,641 iteration 83 : loss : 0.295537, loss_ce: 0.121928
2022-04-03 16:32:02,648 iteration 84 : loss : 0.233646, loss_ce: 0.118354
2022-04-03 16:32:04,791 iteration 85 : loss : 0.322622, loss_ce: 0.120682
2022-04-03 16:32:06,657 iteration 86 : loss : 0.316882, loss_ce: 0.114791
