2022-04-04 23:09:29,695 ============================================================
2022-04-04 23:09:29,695 Loading data...
2022-04-04 23:09:29,696 Already preprocessed Training Data Part 1. Loading now...
2022-04-04 23:09:30,090 Already preprocessed Training Data Part2. Loading now...
2022-04-04 23:09:30,357 Already preprocessed Training Data Part3. Loading now...
2022-04-04 23:09:30,691 Already preprocessed this configuration. Loading now...
2022-04-04 23:15:44,446 Training Images: torch.Size([240, 240, 54560])
2022-04-04 23:15:44,447 Training Labels: torch.Size([240, 240, 54560])
2022-04-04 23:15:44,447 Validation Images: torch.Size([240, 240, 12400])
2022-04-04 23:15:44,447 Validation Labels: torch.Size([240, 240, 12400])
2022-04-04 23:15:44,447 ============================================================
2022-04-04 23:15:44,531 17 iterations per epoch. 119351 max iterations 
  0%|                                         | 0/140 [00:00<?, ?it/s]EPOCH: 0
2022-04-04 23:15:46,421 iteration 1 : loss : 1.046588, loss_ce: 1.247935
2022-04-04 23:15:48,389 iteration 2 : loss : 0.978338, loss_ce: 1.127624
2022-04-04 23:15:50,241 iteration 3 : loss : 0.919270, loss_ce: 1.010955
2022-04-04 23:15:51,970 iteration 4 : loss : 0.874439, loss_ce: 0.936783
2022-04-04 23:15:53,964 iteration 5 : loss : 0.814560, loss_ce: 0.829822
2022-04-04 23:15:55,926 iteration 6 : loss : 0.756899, loss_ce: 0.736345
2022-04-04 23:15:58,463 iteration 7 : loss : 0.710284, loss_ce: 0.659290
2022-04-04 23:16:00,299 iteration 8 : loss : 0.677215, loss_ce: 0.584696
2022-04-04 23:16:02,155 iteration 9 : loss : 0.645125, loss_ce: 0.546254
2022-04-04 23:16:04,798 iteration 10 : loss : 0.607743, loss_ce: 0.492564
2022-04-04 23:16:06,592 iteration 11 : loss : 0.579745, loss_ce: 0.432170
2022-04-04 23:16:08,430 iteration 12 : loss : 0.577001, loss_ce: 0.397834
2022-04-04 23:16:10,345 iteration 13 : loss : 0.530091, loss_ce: 0.335354
2022-04-04 23:16:12,877 iteration 14 : loss : 0.500132, loss_ce: 0.317353
2022-04-04 23:16:14,875 iteration 15 : loss : 0.494643, loss_ce: 0.290232
2022-04-04 23:16:16,790 iteration 16 : loss : 0.464396, loss_ce: 0.255129
2022-04-04 23:16:18,547 iteration 17 : loss : 0.457968, loss_ce: 0.224641
2022-04-04 23:16:20,534 iteration 18 : loss : 0.430723, loss_ce: 0.207900
2022-04-04 23:16:22,739 iteration 19 : loss : 0.409706, loss_ce: 0.187261
2022-04-04 23:16:24,293 iteration 20 : loss : 0.402929, loss_ce: 0.173201
2022-04-04 23:16:26,541 iteration 21 : loss : 0.393289, loss_ce: 0.151143
2022-04-04 23:16:28,306 iteration 22 : loss : 0.379543, loss_ce: 0.137827
2022-04-04 23:16:30,618 iteration 23 : loss : 0.368241, loss_ce: 0.123978
2022-04-04 23:16:32,959 iteration 24 : loss : 0.368423, loss_ce: 0.123111
2022-04-04 23:16:35,304 iteration 25 : loss : 0.363039, loss_ce: 0.106327
2022-04-04 23:16:36,664 iteration 26 : loss : 0.384535, loss_ce: 0.100276
2022-04-04 23:16:38,492 iteration 27 : loss : 0.343094, loss_ce: 0.090283
2022-04-04 23:16:40,558 iteration 28 : loss : 0.355748, loss_ce: 0.075075
2022-04-04 23:16:42,536 iteration 29 : loss : 0.340983, loss_ce: 0.076796
2022-04-04 23:16:44,265 iteration 30 : loss : 0.359432, loss_ce: 0.074469
2022-04-04 23:16:46,116 iteration 31 : loss : 0.296194, loss_ce: 0.072051
2022-04-04 23:16:48,097 iteration 32 : loss : 0.335282, loss_ce: 0.079913
2022-04-04 23:16:49,714 iteration 33 : loss : 0.322289, loss_ce: 0.064687
2022-04-04 23:16:51,626 iteration 34 : loss : 0.298955, loss_ce: 0.058940
2022-04-04 23:16:53,381 iteration 35 : loss : 0.285250, loss_ce: 0.050400
2022-04-04 23:16:55,198 iteration 36 : loss : 0.334870, loss_ce: 0.067607
2022-04-04 23:16:57,290 iteration 37 : loss : 0.306175, loss_ce: 0.060074
2022-04-04 23:16:59,223 iteration 38 : loss : 0.286020, loss_ce: 0.073888
2022-04-04 23:17:01,000 iteration 39 : loss : 0.339455, loss_ce: 0.058250
2022-04-04 23:17:02,825 iteration 40 : loss : 0.290077, loss_ce: 0.062037
2022-04-04 23:17:04,735 iteration 41 : loss : 0.279679, loss_ce: 0.041471
2022-04-04 23:17:07,028 iteration 42 : loss : 0.355216, loss_ce: 0.037954
2022-04-04 23:17:08,910 iteration 43 : loss : 0.334138, loss_ce: 0.040177
2022-04-04 23:17:10,883 iteration 44 : loss : 0.298621, loss_ce: 0.036100
2022-04-04 23:17:12,575 iteration 45 : loss : 0.316659, loss_ce: 0.040413
2022-04-04 23:17:14,767 iteration 46 : loss : 0.314592, loss_ce: 0.049927
2022-04-04 23:17:16,672 iteration 47 : loss : 0.282238, loss_ce: 0.048817
