2022-04-18 14:32:04,455 ============================================================
2022-04-18 14:32:04,456 Loading data...
2022-04-18 14:32:04,457 Already preprocessed Training Data Part 1. Loading now...
2022-04-18 14:32:04,632 Already preprocessed Training Data Part2. Loading now...
2022-04-18 14:32:04,905 Already preprocessed Training Data Part3. Loading now...
2022-04-18 14:32:05,183 Already preprocessed this configuration. Loading now...
2022-04-18 14:38:49,308 Training Images: torch.Size([240, 240, 54560])
2022-04-18 14:38:49,309 Training Labels: torch.Size([240, 240, 54560])
2022-04-18 14:38:49,309 Validation Images: torch.Size([240, 240, 12400])
2022-04-18 14:38:49,309 Validation Labels: torch.Size([240, 240, 12400])
2022-04-18 14:38:49,309 ============================================================
2022-04-18 14:38:49,353 17 iterations per epoch. 119351 max iterations 
  0%|                                         | 0/140 [00:00<?, ?it/s]EPOCH: 0
2022-04-18 14:38:51,390 iteration 1 : loss : 1.038155, loss_ce: 1.226546
2022-04-18 14:38:53,225 iteration 2 : loss : 0.986359, loss_ce: 1.136993
2022-04-18 14:38:54,301 iteration 3 : loss : 0.941646, loss_ce: 1.066362
2022-04-18 14:38:55,658 iteration 4 : loss : 0.932044, loss_ce: 1.035493
2022-04-18 14:38:57,193 iteration 5 : loss : 0.902368, loss_ce: 0.992299
2022-04-18 14:38:58,574 iteration 6 : loss : 0.864186, loss_ce: 0.953089
2022-04-18 14:38:59,642 iteration 7 : loss : 0.869083, loss_ce: 0.942444
2022-04-18 14:39:01,879 iteration 8 : loss : 0.913771, loss_ce: 1.001551
2022-04-18 14:39:03,409 iteration 9 : loss : 0.844888, loss_ce: 0.907730
2022-04-18 14:39:04,511 iteration 10 : loss : 0.798561, loss_ce: 0.861889
2022-04-18 14:39:05,936 iteration 11 : loss : 0.807360, loss_ce: 0.840940
2022-04-18 14:39:06,914 iteration 12 : loss : 0.845566, loss_ce: 0.891584
2022-04-18 14:39:07,957 iteration 13 : loss : 0.824082, loss_ce: 0.856130
2022-04-18 14:39:09,699 iteration 14 : loss : 0.801346, loss_ce: 0.819087
2022-04-18 14:39:11,097 iteration 15 : loss : 0.771311, loss_ce: 0.789950
2022-04-18 14:39:12,365 iteration 16 : loss : 0.780506, loss_ce: 0.798927
2022-04-18 14:39:13,924 iteration 17 : loss : 0.797585, loss_ce: 0.814359
2022-04-18 14:39:15,493 iteration 18 : loss : 0.774810, loss_ce: 0.774715
2022-04-18 14:39:17,597 iteration 19 : loss : 0.746395, loss_ce: 0.752217
2022-04-18 14:39:19,315 iteration 20 : loss : 0.724754, loss_ce: 0.710432
2022-04-18 14:39:20,320 iteration 21 : loss : 0.742935, loss_ce: 0.729202
2022-04-18 14:39:22,188 iteration 22 : loss : 0.727737, loss_ce: 0.702475
2022-04-18 14:39:23,433 iteration 23 : loss : 0.736184, loss_ce: 0.716664
2022-04-18 14:39:24,787 iteration 24 : loss : 0.684628, loss_ce: 0.639539
2022-04-18 14:39:26,083 iteration 25 : loss : 0.687177, loss_ce: 0.640669
2022-04-18 14:39:27,888 iteration 26 : loss : 0.699911, loss_ce: 0.653272
2022-04-18 14:39:29,562 iteration 27 : loss : 0.670986, loss_ce: 0.589567
2022-04-18 14:39:30,778 iteration 28 : loss : 0.649185, loss_ce: 0.551279
2022-04-18 14:39:32,073 iteration 29 : loss : 0.620786, loss_ce: 0.526486
2022-04-18 14:39:33,929 iteration 30 : loss : 0.594758, loss_ce: 0.514600
2022-04-18 14:39:36,141 iteration 31 : loss : 0.580237, loss_ce: 0.489462
2022-04-18 14:39:37,669 iteration 32 : loss : 0.572910, loss_ce: 0.475721
2022-04-18 14:39:38,700 iteration 33 : loss : 0.561190, loss_ce: 0.461879
2022-04-18 14:39:40,444 iteration 34 : loss : 0.548864, loss_ce: 0.453698
2022-04-18 14:39:41,793 iteration 35 : loss : 0.562930, loss_ce: 0.435844
2022-04-18 14:39:43,309 iteration 36 : loss : 0.548260, loss_ce: 0.418285
2022-04-18 14:39:44,939 iteration 37 : loss : 0.585628, loss_ce: 0.432649
2022-04-18 14:39:46,407 iteration 38 : loss : 0.538772, loss_ce: 0.397185
2022-04-18 14:39:48,241 iteration 39 : loss : 0.521519, loss_ce: 0.389865
2022-04-18 14:39:49,564 iteration 40 : loss : 0.510723, loss_ce: 0.383111
2022-04-18 14:39:51,116 iteration 41 : loss : 0.502396, loss_ce: 0.365087
2022-04-18 14:39:53,069 iteration 42 : loss : 0.487506, loss_ce: 0.359527
2022-04-18 14:39:54,269 iteration 43 : loss : 0.504749, loss_ce: 0.349684
2022-04-18 14:39:55,531 iteration 44 : loss : 0.486385, loss_ce: 0.332091
2022-04-18 14:39:57,145 iteration 45 : loss : 0.484473, loss_ce: 0.349912
2022-04-18 14:39:58,546 iteration 46 : loss : 0.445507, loss_ce: 0.316684
2022-04-18 14:39:59,690 iteration 47 : loss : 0.477844, loss_ce: 0.335796
2022-04-18 14:40:00,738 iteration 48 : loss : 0.484288, loss_ce: 0.326446
2022-04-18 14:40:02,292 iteration 49 : loss : 0.469871, loss_ce: 0.316575
2022-04-18 14:40:03,689 iteration 50 : loss : 0.440477, loss_ce: 0.298452
2022-04-18 14:40:05,468 iteration 51 : loss : 0.467168, loss_ce: 0.286469
2022-04-18 14:40:06,192 iteration 52 : loss : 0.472086, loss_ce: 0.294099
2022-04-18 14:40:07,785 iteration 53 : loss : 0.468685, loss_ce: 0.271786
2022-04-18 14:40:08,413 iteration 54 : loss : 0.441877, loss_ce: 0.257109
2022-04-18 14:40:09,867 iteration 55 : loss : 0.440259, loss_ce: 0.249675
2022-04-18 14:40:11,401 iteration 56 : loss : 0.444885, loss_ce: 0.258393
2022-04-18 14:40:12,621 iteration 57 : loss : 0.424935, loss_ce: 0.242411
2022-04-18 14:40:14,098 iteration 58 : loss : 0.406990, loss_ce: 0.238168
2022-04-18 14:40:15,289 iteration 59 : loss : 0.385857, loss_ce: 0.223762
2022-04-18 14:40:16,888 iteration 60 : loss : 0.469849, loss_ce: 0.248518
2022-04-18 14:40:19,573 iteration 61 : loss : 0.402369, loss_ce: 0.224563
2022-04-18 14:40:21,704 iteration 62 : loss : 0.417736, loss_ce: 0.208244
2022-04-18 14:40:23,369 iteration 63 : loss : 0.362144, loss_ce: 0.195510
2022-04-18 14:40:24,930 iteration 64 : loss : 0.390641, loss_ce: 0.202648
2022-04-18 14:40:26,714 iteration 65 : loss : 0.359160, loss_ce: 0.196262
2022-04-18 14:40:27,821 iteration 66 : loss : 0.401928, loss_ce: 0.211249
2022-04-18 14:40:29,551 iteration 67 : loss : 0.334523, loss_ce: 0.182297
2022-04-18 14:40:31,053 iteration 68 : loss : 0.457999, loss_ce: 0.213298
2022-04-18 14:40:32,320 iteration 69 : loss : 0.317474, loss_ce: 0.173571
2022-04-18 14:40:34,417 iteration 70 : loss : 0.332878, loss_ce: 0.184883
2022-04-18 14:40:35,593 iteration 71 : loss : 0.372357, loss_ce: 0.184196
2022-04-18 14:40:37,071 iteration 72 : loss : 0.308229, loss_ce: 0.165679
2022-04-18 14:40:38,177 iteration 73 : loss : 0.327824, loss_ce: 0.158127
2022-04-18 14:40:39,524 iteration 74 : loss : 0.418582, loss_ce: 0.176552
2022-04-18 14:40:41,273 iteration 75 : loss : 0.324635, loss_ce: 0.155147
2022-04-18 14:40:42,856 iteration 76 : loss : 0.357378, loss_ce: 0.146055
2022-04-18 14:40:44,318 iteration 77 : loss : 0.302977, loss_ce: 0.140445
2022-04-18 14:40:45,919 iteration 78 : loss : 0.330815, loss_ce: 0.135787
2022-04-18 14:40:47,376 iteration 79 : loss : 0.292323, loss_ce: 0.148738
2022-04-18 14:40:48,120 iteration 80 : loss : 0.313619, loss_ce: 0.133867
2022-04-18 14:40:49,401 iteration 81 : loss : 0.284554, loss_ce: 0.133293
2022-04-18 14:40:50,881 iteration 82 : loss : 0.270651, loss_ce: 0.129999
2022-04-18 14:40:53,324 iteration 83 : loss : 0.299949, loss_ce: 0.126390
2022-04-18 14:40:54,763 iteration 84 : loss : 0.252341, loss_ce: 0.122637
2022-04-18 14:40:56,449 iteration 85 : loss : 0.296449, loss_ce: 0.117943
2022-04-18 14:40:57,612 iteration 86 : loss : 0.314640, loss_ce: 0.116020
2022-04-18 14:40:58,745 iteration 87 : loss : 0.296190, loss_ce: 0.123065
2022-04-18 14:41:00,048 iteration 88 : loss : 0.325946, loss_ce: 0.117995
2022-04-18 14:41:02,170 iteration 89 : loss : 0.254981, loss_ce: 0.103817
2022-04-18 14:41:04,380 iteration 90 : loss : 0.254347, loss_ce: 0.108472
2022-04-18 14:41:05,786 iteration 91 : loss : 0.264641, loss_ce: 0.106100
2022-04-18 14:41:07,630 iteration 92 : loss : 0.326287, loss_ce: 0.108216
2022-04-18 14:41:09,567 iteration 93 : loss : 0.305872, loss_ce: 0.105594
2022-04-18 14:41:10,472 iteration 94 : loss : 0.283738, loss_ce: 0.096462
2022-04-18 14:41:12,664 iteration 95 : loss : 0.309705, loss_ce: 0.100650
2022-04-18 14:41:13,769 iteration 96 : loss : 0.274570, loss_ce: 0.100887
2022-04-18 14:41:15,199 iteration 97 : loss : 0.289731, loss_ce: 0.098793
2022-04-18 14:41:16,685 iteration 98 : loss : 0.273943, loss_ce: 0.087642
2022-04-18 14:41:18,208 iteration 99 : loss : 0.260325, loss_ce: 0.094186
2022-04-18 14:41:19,473 iteration 100 : loss : 0.239850, loss_ce: 0.085066
2022-04-18 14:41:20,614 iteration 101 : loss : 0.240816, loss_ce: 0.088396
2022-04-18 14:41:22,380 iteration 102 : loss : 0.242850, loss_ce: 0.082455
2022-04-18 14:41:23,976 iteration 103 : loss : 0.266677, loss_ce: 0.086072
2022-04-18 14:41:25,505 iteration 104 : loss : 0.298819, loss_ce: 0.081958
2022-04-18 14:41:27,051 iteration 105 : loss : 0.352425, loss_ce: 0.104396
2022-04-18 14:41:28,273 iteration 106 : loss : 0.297784, loss_ce: 0.090271
2022-04-18 14:41:30,109 iteration 107 : loss : 0.250208, loss_ce: 0.070518
2022-04-18 14:41:31,448 iteration 108 : loss : 0.249494, loss_ce: 0.078903
2022-04-18 14:41:32,451 iteration 109 : loss : 0.272798, loss_ce: 0.089289
2022-04-18 14:41:33,418 iteration 110 : loss : 0.254460, loss_ce: 0.088489
2022-04-18 14:41:34,552 iteration 111 : loss : 0.375788, loss_ce: 0.082363
2022-04-18 14:41:36,382 iteration 112 : loss : 0.246664, loss_ce: 0.069693
2022-04-18 14:41:37,988 iteration 113 : loss : 0.267218, loss_ce: 0.073850
2022-04-18 14:41:40,241 iteration 114 : loss : 0.200053, loss_ce: 0.071167
2022-04-18 14:41:41,107 iteration 115 : loss : 0.212087, loss_ce: 0.063588
2022-04-18 14:41:43,612 iteration 116 : loss : 0.194993, loss_ce: 0.062255
2022-04-18 14:41:45,045 iteration 117 : loss : 0.275066, loss_ce: 0.076232
2022-04-18 14:41:47,081 iteration 118 : loss : 0.216040, loss_ce: 0.068920
