2022-04-04 14:01:57,517 ============================================================
2022-04-04 14:01:57,517 Loading data...
2022-04-04 14:01:57,518 Already preprocessed Training Data Part 1. Loading now...
2022-04-04 14:01:57,526 Already preprocessed Training Data Part2. Loading now...
2022-04-04 14:01:57,534 Already preprocessed Training Data Part3. Loading now...
2022-04-04 14:01:57,543 Already preprocessed this configuration. Loading now...
2022-04-04 14:10:39,734 Training Images: torch.Size([240, 240, 54560])
2022-04-04 14:10:39,749 Training Labels: torch.Size([240, 240, 54560])
2022-04-04 14:10:39,749 Validation Images: torch.Size([240, 240, 12400])
2022-04-04 14:10:39,749 Validation Labels: torch.Size([240, 240, 12400])
2022-04-04 14:10:39,749 ============================================================
2022-04-04 14:10:40,233 17 iterations per epoch. 119351 max iterations 
  0%|                                         | 0/140 [00:00<?, ?it/s]EPOCH: 0
2022-04-04 14:10:41,830 iteration 1 : loss : 1.013615, loss_ce: 1.175149
2022-04-04 14:10:43,190 iteration 2 : loss : 0.940848, loss_ce: 1.048979
2022-04-04 14:10:44,449 iteration 3 : loss : 0.895599, loss_ce: 0.985106
2022-04-04 14:10:45,799 iteration 4 : loss : 0.855888, loss_ce: 0.931549
2022-04-04 14:10:47,040 iteration 5 : loss : 0.843339, loss_ce: 0.892464
2022-04-04 14:10:48,309 iteration 6 : loss : 0.821621, loss_ce: 0.860876
2022-04-04 14:10:49,365 iteration 7 : loss : 0.793212, loss_ce: 0.827060
2022-04-04 14:10:50,501 iteration 8 : loss : 0.793226, loss_ce: 0.803010
2022-04-04 14:10:51,672 iteration 9 : loss : 0.780285, loss_ce: 0.779323
2022-04-04 14:10:52,681 iteration 10 : loss : 0.774893, loss_ce: 0.765194
2022-04-04 14:10:53,561 iteration 11 : loss : 0.759643, loss_ce: 0.737444
2022-04-04 14:10:54,679 iteration 12 : loss : 0.749489, loss_ce: 0.714920
2022-04-04 14:10:56,058 iteration 13 : loss : 0.727254, loss_ce: 0.695665
2022-04-04 14:10:57,766 iteration 14 : loss : 0.716016, loss_ce: 0.681489
2022-04-04 14:10:58,884 iteration 15 : loss : 0.706631, loss_ce: 0.664232
2022-04-04 14:10:59,969 iteration 16 : loss : 0.699085, loss_ce: 0.653174
2022-04-04 14:11:00,933 iteration 17 : loss : 0.685797, loss_ce: 0.632398
2022-04-04 14:11:02,301 iteration 18 : loss : 0.680551, loss_ce: 0.614655
2022-04-04 14:11:03,459 iteration 19 : loss : 0.664167, loss_ce: 0.603681
2022-04-04 14:11:05,005 iteration 20 : loss : 0.645411, loss_ce: 0.593409
2022-04-04 14:11:05,959 iteration 21 : loss : 0.665218, loss_ce: 0.584395
2022-04-04 14:11:07,086 iteration 22 : loss : 0.657755, loss_ce: 0.568815
2022-04-04 14:11:08,408 iteration 23 : loss : 0.616436, loss_ce: 0.544572
2022-04-04 14:11:09,876 iteration 24 : loss : 0.640523, loss_ce: 0.539111
2022-04-04 14:11:11,221 iteration 25 : loss : 0.616778, loss_ce: 0.526149
2022-04-04 14:11:12,306 iteration 26 : loss : 0.605541, loss_ce: 0.509407
2022-04-04 14:11:13,387 iteration 27 : loss : 0.610990, loss_ce: 0.498513
2022-04-04 14:11:14,386 iteration 28 : loss : 0.585080, loss_ce: 0.485218
2022-04-04 14:11:15,320 iteration 29 : loss : 0.578145, loss_ce: 0.475087
2022-04-04 14:11:16,728 iteration 30 : loss : 0.569515, loss_ce: 0.471720
2022-04-04 14:11:17,815 iteration 31 : loss : 0.554673, loss_ce: 0.461236
2022-04-04 14:11:19,227 iteration 32 : loss : 0.563978, loss_ce: 0.441314
2022-04-04 14:11:20,294 iteration 33 : loss : 0.575405, loss_ce: 0.430031
2022-04-04 14:11:21,144 iteration 34 : loss : 0.539177, loss_ce: 0.421663
2022-04-04 14:11:22,441 iteration 35 : loss : 0.537946, loss_ce: 0.421752
2022-04-04 14:11:23,849 iteration 36 : loss : 0.540349, loss_ce: 0.411281
2022-04-04 14:11:24,828 iteration 37 : loss : 0.530712, loss_ce: 0.402033
2022-04-04 14:11:26,129 iteration 38 : loss : 0.527576, loss_ce: 0.388672
2022-04-04 14:11:26,988 iteration 39 : loss : 0.567812, loss_ce: 0.376026
2022-04-04 14:11:28,008 iteration 40 : loss : 0.526564, loss_ce: 0.366987
2022-04-04 14:11:28,956 iteration 41 : loss : 0.526919, loss_ce: 0.354786
2022-04-04 14:11:30,095 iteration 42 : loss : 0.487018, loss_ce: 0.350360
2022-04-04 14:11:31,272 iteration 43 : loss : 0.503764, loss_ce: 0.351914
2022-04-04 14:11:32,771 iteration 44 : loss : 0.504161, loss_ce: 0.345265
2022-04-04 14:11:34,052 iteration 45 : loss : 0.472601, loss_ce: 0.339906
2022-04-04 14:11:35,291 iteration 46 : loss : 0.481265, loss_ce: 0.323036
