2022-04-04 14:06:32,775 ============================================================
2022-04-04 14:06:32,791 Loading data...
2022-04-04 14:06:32,851 Already preprocessed Training Data Part 1. Loading now...
2022-04-04 14:06:33,036 Already preprocessed Training Data Part2. Loading now...
2022-04-04 14:06:33,127 Already preprocessed Training Data Part3. Loading now...
2022-04-04 14:06:33,304 Already preprocessed this configuration. Loading now...
2022-04-04 14:14:59,257 Training Images: torch.Size([240, 240, 54560])
2022-04-04 14:14:59,258 Training Labels: torch.Size([240, 240, 54560])
2022-04-04 14:14:59,258 Validation Images: torch.Size([240, 240, 12400])
2022-04-04 14:14:59,258 Validation Labels: torch.Size([240, 240, 12400])
2022-04-04 14:14:59,258 ============================================================
2022-04-04 14:14:59,302 17 iterations per epoch. 119351 max iterations 
  0%|                                         | 0/140 [00:00<?, ?it/s]EPOCH: 0
2022-04-04 14:15:06,041 iteration 1 : loss : 1.257054, loss_ce: 1.627695
2022-04-04 14:15:09,099 iteration 2 : loss : 1.240925, loss_ce: 1.615262
2022-04-04 14:15:11,650 iteration 3 : loss : 1.198300, loss_ce: 1.527724
2022-04-04 14:15:14,329 iteration 4 : loss : 1.165224, loss_ce: 1.464027
2022-04-04 14:15:16,565 iteration 5 : loss : 1.130512, loss_ce: 1.405551
2022-04-04 14:15:18,735 iteration 6 : loss : 1.107745, loss_ce: 1.361276
2022-04-04 14:15:20,926 iteration 7 : loss : 1.089644, loss_ce: 1.329137
2022-04-04 14:15:23,585 iteration 8 : loss : 1.059812, loss_ce: 1.276472
2022-04-04 14:15:26,214 iteration 9 : loss : 1.045606, loss_ce: 1.253547
2022-04-04 14:15:29,029 iteration 10 : loss : 1.031631, loss_ce: 1.230570
2022-04-04 14:15:31,509 iteration 11 : loss : 1.029838, loss_ce: 1.210982
2022-04-04 14:15:33,911 iteration 12 : loss : 1.053872, loss_ce: 1.259808
2022-04-04 14:15:36,490 iteration 13 : loss : 1.013800, loss_ce: 1.180838
2022-04-04 14:15:39,213 iteration 14 : loss : 0.993882, loss_ce: 1.160173
2022-04-04 14:15:41,481 iteration 15 : loss : 0.970284, loss_ce: 1.130466
2022-04-04 14:15:44,048 iteration 16 : loss : 0.999975, loss_ce: 1.152642
2022-04-04 14:15:46,051 iteration 17 : loss : 0.988133, loss_ce: 1.137830
2022-04-04 14:15:49,062 iteration 18 : loss : 0.946386, loss_ce: 1.090980
2022-04-04 14:15:51,634 iteration 19 : loss : 0.947000, loss_ce: 1.077442
2022-04-04 14:15:53,781 iteration 20 : loss : 0.949472, loss_ce: 1.073403
2022-04-04 14:15:56,326 iteration 21 : loss : 0.955259, loss_ce: 1.073358
2022-04-04 14:15:58,784 iteration 22 : loss : 0.975489, loss_ce: 1.118565
2022-04-04 14:16:01,405 iteration 23 : loss : 0.942828, loss_ce: 1.057742
2022-04-04 14:16:03,727 iteration 24 : loss : 0.901001, loss_ce: 0.992743
2022-04-04 14:16:06,904 iteration 25 : loss : 0.925147, loss_ce: 1.034769
2022-04-04 14:16:09,644 iteration 26 : loss : 0.900739, loss_ce: 0.986328
2022-04-04 14:16:12,126 iteration 27 : loss : 0.898248, loss_ce: 0.982643
2022-04-04 14:16:14,208 iteration 28 : loss : 0.909681, loss_ce: 1.007069
2022-04-04 14:16:16,850 iteration 29 : loss : 0.882497, loss_ce: 0.951272
2022-04-04 14:16:19,063 iteration 30 : loss : 0.915517, loss_ce: 1.019161
2022-04-04 14:16:22,304 iteration 31 : loss : 0.874902, loss_ce: 0.935065
2022-04-04 14:16:24,936 iteration 32 : loss : 0.866304, loss_ce: 0.933648
2022-04-04 14:16:27,736 iteration 33 : loss : 0.907427, loss_ce: 1.004439
2022-04-04 14:16:29,964 iteration 34 : loss : 0.852241, loss_ce: 0.904060
2022-04-04 14:16:32,578 iteration 35 : loss : 0.894533, loss_ce: 0.976294
2022-04-04 14:16:35,525 iteration 36 : loss : 0.857878, loss_ce: 0.926598
2022-04-04 14:16:37,475 iteration 37 : loss : 0.863206, loss_ce: 0.914410
2022-04-04 14:16:39,620 iteration 38 : loss : 0.848272, loss_ce: 0.893887
2022-04-04 14:16:42,169 iteration 39 : loss : 0.836666, loss_ce: 0.876336
2022-04-04 14:16:44,480 iteration 40 : loss : 0.809056, loss_ce: 0.822757
2022-04-04 14:16:47,081 iteration 41 : loss : 0.820520, loss_ce: 0.853674
2022-04-04 14:16:49,687 iteration 42 : loss : 0.805919, loss_ce: 0.844850
2022-04-04 14:16:52,880 iteration 43 : loss : 0.828973, loss_ce: 0.865527
2022-04-04 14:16:56,007 iteration 44 : loss : 0.780676, loss_ce: 0.795244
2022-04-04 14:16:58,990 iteration 45 : loss : 0.773004, loss_ce: 0.776848
2022-04-04 14:17:01,468 iteration 46 : loss : 0.793460, loss_ce: 0.810384
2022-04-04 14:17:04,316 iteration 47 : loss : 0.812256, loss_ce: 0.834910
2022-04-04 14:17:06,934 iteration 48 : loss : 0.786815, loss_ce: 0.781447
2022-04-04 14:17:09,238 iteration 49 : loss : 0.784129, loss_ce: 0.789264
2022-04-04 14:17:11,439 iteration 50 : loss : 0.771582, loss_ce: 0.762437
2022-04-04 14:17:14,421 iteration 51 : loss : 0.762383, loss_ce: 0.728434
2022-04-04 14:17:16,761 iteration 52 : loss : 0.736888, loss_ce: 0.721383
2022-04-04 14:17:20,106 iteration 53 : loss : 0.726018, loss_ce: 0.694560
2022-04-04 14:17:23,482 iteration 54 : loss : 0.730419, loss_ce: 0.707088
2022-04-04 14:17:26,339 iteration 55 : loss : 0.729277, loss_ce: 0.686593
2022-04-04 14:17:28,523 iteration 56 : loss : 0.710524, loss_ce: 0.666746
2022-04-04 14:17:31,888 iteration 57 : loss : 0.725936, loss_ce: 0.687723
2022-04-04 14:17:34,630 iteration 58 : loss : 0.681205, loss_ce: 0.623427
2022-04-04 14:17:37,152 iteration 59 : loss : 0.688736, loss_ce: 0.609199
2022-04-04 14:17:40,214 iteration 60 : loss : 0.671452, loss_ce: 0.612781
2022-04-04 14:17:42,150 iteration 61 : loss : 0.646870, loss_ce: 0.576119
2022-04-04 14:17:45,328 iteration 62 : loss : 0.657021, loss_ce: 0.560190
