2022-04-07 08:53:43,979 ============================================================
2022-04-07 08:53:43,980 Loading data...
2022-04-07 08:53:43,981 Already preprocessed Training Data Part 1. Loading now...
2022-04-07 08:53:44,166 Already preprocessed Training Data Part2. Loading now...
2022-04-07 08:53:44,464 Already preprocessed Training Data Part3. Loading now...
2022-04-07 08:53:44,769 Already preprocessed this configuration. Loading now...
2022-04-07 09:00:35,789 Training Images: torch.Size([240, 240, 54560])
2022-04-07 09:00:35,790 Training Labels: torch.Size([240, 240, 54560])
2022-04-07 09:00:35,791 Validation Images: torch.Size([240, 240, 12400])
2022-04-07 09:00:35,791 Validation Labels: torch.Size([240, 240, 12400])
2022-04-07 09:00:35,791 ============================================================
2022-04-07 09:00:35,849 17 iterations per epoch. 119351 max iterations 
  0%|                                         | 0/140 [00:00<?, ?it/s]EPOCH: 0
2022-04-07 09:00:37,704 iteration 1 : loss : 1.124425, loss_ce: 1.374936
2022-04-07 09:00:39,130 iteration 2 : loss : 1.072480, loss_ce: 1.296399
2022-04-07 09:00:40,708 iteration 3 : loss : 1.055154, loss_ce: 1.253783
2022-04-07 09:00:41,771 iteration 4 : loss : 1.020174, loss_ce: 1.200758
2022-04-07 09:00:42,937 iteration 5 : loss : 0.988716, loss_ce: 1.162582
2022-04-07 09:00:44,628 iteration 6 : loss : 0.981830, loss_ce: 1.133922
2022-04-07 09:00:45,941 iteration 7 : loss : 1.014651, loss_ce: 1.172873
2022-04-07 09:00:47,361 iteration 8 : loss : 0.940748, loss_ce: 1.078400
2022-04-07 09:00:49,252 iteration 9 : loss : 0.947259, loss_ce: 1.068451
2022-04-07 09:00:50,928 iteration 10 : loss : 0.920934, loss_ce: 1.033419
2022-04-07 09:00:52,844 iteration 11 : loss : 0.925238, loss_ce: 1.024681
2022-04-07 09:00:54,286 iteration 12 : loss : 0.905401, loss_ce: 0.999050
2022-04-07 09:00:55,710 iteration 13 : loss : 0.913287, loss_ce: 1.003378
2022-04-07 09:00:57,174 iteration 14 : loss : 0.875606, loss_ce: 0.941807
2022-04-07 09:00:58,884 iteration 15 : loss : 0.838574, loss_ce: 0.911005
2022-04-07 09:01:00,255 iteration 16 : loss : 0.845141, loss_ce: 0.908848
2022-04-07 09:01:01,794 iteration 17 : loss : 0.829211, loss_ce: 0.882888
2022-04-07 09:01:03,326 iteration 18 : loss : 0.805670, loss_ce: 0.850425
2022-04-07 09:01:04,832 iteration 19 : loss : 0.814979, loss_ce: 0.847149
2022-04-07 09:01:06,542 iteration 20 : loss : 0.800861, loss_ce: 0.829828
2022-04-07 09:01:07,701 iteration 21 : loss : 0.831396, loss_ce: 0.867822
2022-04-07 09:01:09,939 iteration 22 : loss : 0.776302, loss_ce: 0.784760
2022-04-07 09:01:11,419 iteration 23 : loss : 0.786787, loss_ce: 0.806304
2022-04-07 09:01:13,012 iteration 24 : loss : 0.758724, loss_ce: 0.765079
2022-04-07 09:01:14,265 iteration 25 : loss : 0.785275, loss_ce: 0.785118
